ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-03-01,220.73131766140827,184.86144021745744,278.86951774315446,220.73131766140827,220.73131766140827,9.557591261740825,9.557591261740825,9.557591261740825,9.557591261740825,9.557591261740825,9.557591261740825,0.0,0.0,0.0,230.2889089231491
2018-04-01,220.6151910128893,183.59546871415034,276.7766509733299,220.6151910128893,220.6151910128893,7.950496809586461,7.950496809586461,7.950496809586461,7.950496809586461,7.950496809586461,7.950496809586461,0.0,0.0,0.0,228.56568782247578
2018-05-01,220.5028103852903,166.90992120798518,265.6120801428789,220.5028103852903,220.5028103852903,-3.285766168497783,-3.285766168497783,-3.285766168497783,-3.285766168497783,-3.285766168497783,-3.285766168497783,0.0,0.0,0.0,217.21704421679252
2018-06-01,220.38668373167255,170.845745306815,258.92112739439654,220.38668373167255,220.38668373167255,-4.731904763374263,-4.731904763374263,-4.731904763374263,-4.731904763374263,-4.731904763374263,-4.731904763374263,0.0,0.0,0.0,215.65477896829827
2018-07-01,220.27430309913925,171.9616266516662,265.71079994700824,220.27430309913925,220.27430309913925,-0.2153708893801375,-0.2153708893801375,-0.2153708893801375,-0.2153708893801375,-0.2153708893801375,-0.2153708893801375,0.0,0.0,0.0,220.05893220975912
2018-08-01,220.15817637411484,165.06521134042288,257.02690654215576,220.15817637411484,220.15817637411484,-9.012755652186101,-9.012755652186101,-9.012755652186101,-9.012755652186101,-9.012755652186101,-9.012755652186101,0.0,0.0,0.0,211.14542072192876
2018-09-01,220.0420496490904,156.60471416952444,255.4809392957787,220.0420496490904,220.0420496490904,-12.925794366008734,-12.925794366008734,-12.925794366008734,-12.925794366008734,-12.925794366008734,-12.925794366008734,0.0,0.0,0.0,207.11625528308164
2018-10-01,219.92966894746166,164.36966900947962,262.17435560960797,219.92966894746166,219.92966894746166,-4.548706085931983,-4.548706085931983,-4.548706085931983,-4.548706085931983,-4.548706085931983,-4.548706085931983,0.0,0.0,0.0,215.38096286152967
2018-11-01,219.81354222244525,173.66308047339584,271.2713599797864,219.81354222244525,219.81354222244525,4.133739613184862,4.133739613184862,4.133739613184862,4.133739613184862,4.133739613184862,4.133739613184862,0.0,0.0,0.0,223.94728183563012
2018-12-01,219.70116152081647,178.939131190292,274.9233282496457,219.70116152081647,219.70116152081647,6.379403788524277,6.379403788524277,6.379403788524277,6.379403788524277,6.379403788524277,6.379403788524277,0.0,0.0,0.0,226.08056530934076
2019-01-01,219.58503479580008,179.9229003039713,272.4827128502414,219.58503479580008,219.58503479580008,5.505445238442356,5.505445238442356,5.505445238442356,5.505445238442356,5.505445238442356,5.505445238442356,0.0,0.0,0.0,225.09048003424243
2019-02-01,219.4689080707837,181.59034137381758,277.2855353176662,219.4689080707837,219.4689080707837,9.00709956739131,9.00709956739131,9.00709956739131,9.00709956739131,9.00709956739131,9.00709956739131,0.0,0.0,0.0,228.47600763817502
2019-03-01,219.3640194159302,181.66753160367983,279.8545805423921,219.3640194159302,219.3640194159302,10.427849648033781,10.427849648033781,10.427849648033781,10.427849648033781,10.427849648033781,10.427849648033781,0.0,0.0,0.0,229.79186906396396
2019-04-01,219.24789269091377,182.30416910843175,276.7929130520382,219.24789269091377,219.24789269091377,8.215571852579668,8.215571852579668,8.215571852579668,8.215571852579668,8.215571852579668,8.215571852579668,0.0,0.0,0.0,227.46346454349344
